id,title,work_type,industry
96716,Procurement and Logistics Officer,,
96697,Public Relations Specialist,,
96669,Performance and Learning Manager,,
96665,Marketing Supervisor,,
96664,Brand Manager / Copywriter,,
96663,Production Supervisor,,
96662,Medical Officer (Locum),,
96661,People Lead,,
96660,Sales & Marketing Officer,,
96659,Business Development Manager,,
96656,Marketing & Communications Lead,,
96653,Employee Experience Lead,,
96652,Business Development Officer,,
96651,Business Development and Sales Manager,,
96650,Sales Driver,,
96649,Casual / Factory Worker,,
96648,Service Centre Manager,,
96646,Operations Supervisor,,
96639,Secretary (Entry-Level),,
96637,Financial Controller,,
96630,Human Resources Officer,,
96620,Pharmacy Technician,,
96619,Store Manager,,
96618,Technical Services Manager,,
96617,IT Project Manager,,
96614,Medical Officer,,
96612,Deputy Team Leader,,
96610,State Program Associates - Mpox Vaccine Introduction - Edo,,
96608,"Health, Safety & Environment (HSE) Specialist",,
96606,Marketing Officer,,
96602,WASH Officer,,
96599,Sales Executive / Customer Service Executive,,
96598,Information Technology Officer,,
96597,Full-Time Graduate Internship,,
96594,Monitoring & Evaluation Assistant,,
96591,ICT Officer,,
96586,Kitchen Assistants,,
96585,Cook,,
96581,Business Development Manager,,
96579,Electrical Maintenance Officers,,
96578,Accounts Receivable Officer,,
96577,Store / Inventory Officer,,
96566,Maintenance Supervisor,,
96565,Security Officer,,
96560,Wash Supervisor,,
96558,WASH Officer,,
96557,Sales Representative,,
96556,Management trainee (Customer Service and Accounting),,
96555,PEt Bottle Marketer,,
96552,Accountant,,
96551,Architect,,
96550,Medical Officer (Doctor),,
96548,Resident Doctors (Family Medicine),,
96541,Electrical Maintenance Officer,,
96540,Resident Doctor (Family Medicine),,
96539,Senior Medical Lab Scientist - Ogudu,,
96532,Programmer,,
96531,Female Sales Representative,,
96530,Script Writer,,
96529,Stores and Inventory Officer,,
96528,Restaurant Business Manager,,
96525,Food Safety & Quality Assurance Manager,,
96523,Clearing & Forwarding Officer,,
96522,Human Resources Assistant,,
96521,Business Development Executive,,
96518,Finance & Admin Volunteer,,
96517,Finance Controller,,
96516,Front Desk Officer,,
96515,Human Resource Manager,,
96514,Administrative Manager,,
96513,Cashier,,
96512,State Direct Sales Associate,,
96509,Experienced Officer,,
96506,Kitchen Supervisor,,
96504,Bakery Supervisor,,
96503,Mechanical Maintenance Officer,,
96499,Personal Assistant,,
96498,Senior Manager - Sales,,
96491,MHPSS Psychologist,,
96484,Senior Electrical Engineer,,
96483,Inventory Cost Accountant,,
96481,"General Manager, Real Estate Business Development",,
96477,Junior Accountant,,
96476,Protection Officer – General Protection,,
96472,"Head, Facility Management",,
96470,Project Officer,,
96464,Business Analyst,,
96463,Interior Design Facilitator,,
96457,Value Chain Development Expert NTFPs,,
96456,Sales Team Lead,,
96455,Corporate Sales Manager - South,,
96454,Teachers,,
96452,Multiple Micronutrient Supplement Scale-Up Consultant,,
96451,Electric Fitter,,
96450,Human Resources (HR) Manager,,
96449,Project Assistant,,
96447,Content Manager,,
96439,Marketer / Customer Relations Officer,,
96438,"Head, Financial Planning and Analysis",,
96436,Audit Officers,,
96435,Female Administrative Officer,,
96434,Sales Legion,,
96433,"Manager, Field Site LN",,
96430,Backend Developer,,
96429,Program Officers - HMIS,,
96425,Finance Coordinator,,
96422,Inventory Officer,,
96421,Theatre Nurse,,
96420,Community Liaison Office (CLO) Coordinator,,
96416,Graphic Designer,,
96412,Territory Sales Engineer,,
96407,Professional Driver,,
96406,Administrative Assistant,,
96405,Assistant Auditor,,
96404,Sales Manager,,
96400,Audit Officer,,
96399,Security Officer,,
96397,Head of Warehouse,,
96394,"Senior Legal Manager (Regulatory Compliance, Risk and Internal Audit) - Manufacturing Experience Only",,
96392,junior Credit Analyst,,
96386,Administrative Assistant,,
96384,Inventory Supervisor,,
96383,Open Market Sales Representative (OMSR),,
96381,"Equipment Manager & Business Development Specialist (Earth Moving Equipment, Low Loaders, etc)",,
96379,Finance Coordinator,,
96375,"Head, Facility Management",,
96371,Head - Fleet Management Operation (HFMO),,
96370,Office Manager,,
96368,Grade Five teacher,,
96366,Administrative Officer,,
96365,Project Management Monitoring and Evaluation Officer,,
96363,Drivers,,
96330,E T Temporary - Recruitment Coordinator,,
96329,Information Technology Manager,,
96327,Administrative Officer - Kebbi,,
96326,Pharmacy Administration Officer,,
96324,Accounting Supervisor,,
96322,Production Supervisor/Manager,,
96287,HSE Manager,,
96241,Logistics / Warehouse Officer,,
96177,junior Accountant,,
96164,Administrative Assistant,,
96163,Production Supervisor / Manager,,
96162,Human Resources (HR) Personnel,,
96161,Business Development Specialist,,
96160,Business Development Officer,,
96155,Customer Experience Officer,,
96154,,,
96153,Field Auditor,,
96152,Sales Assistant,,
96151,Pharmacy Administration Officer,,
96150,Internal Control Officer,,
96148,Information technology Manager,,
96147,teacher,,
96146,Personal Assistant (PA),,
96145,Sales Executive,,
96144,Head of Finance,,
96139,Inventory Manager,,
96101,"Senior Program Officer, Country Engagement – Malaria",,
96089,Cost Accountant,,
96088,Private Igbo Chef,,
96086,Senior Project Manager,,
96085,Head of Microfinance Operations,,
96083,Baker,,
96082,Inventory Officer,,
96081,Digital and Marketing Operations Officer,,
96078,Outlet Manager,,
96077,Administrative Business Partner,,
96076,Head of Finance,,
96075,Language tutor,,
96074,Software & Website Developer,,
96069,Client Service Executive,,
96068,Female Primary School teacher,,
96067,School Administrator,,
96055,Personal Assistant/ Business Development Associate,,
96054,Graduate Internship Program - Bakery Division,,
96049,Business Analyst/Technical Assistant to Director,,
96032,Admin & Accounting Officer,,
96030,"Manager - Roaming test, Bayobab",,
96028,Floor Supervisor,,
96027,Shisha Attendant,,
96026,Sales and Marketing Manager,,
96025,,,
96024,Runner,,
96018,Pastry Chef,,
96017,State Project Manager,,
96015,State Project Manager,,
96013,technical Specialist,,
96012,Fashion Design Advisor - Partner with Startup,,
96007,Senior M&E Officer,,
96006,Senior M&E Officer,,
96001,Head of Marketing,,
96000,Electrical technician,,
95996,Bartender,,
95994,Seasoned Content Creator Partner,,
95993,telecoms Rigger,,
95991,Waiter,,
95989,Health and Safety Officer,,
95988,Health and Safety Supervisor,,
95987,Health and Safety Director,,
95979,Female Media Assistant,,
95975,Area Programme Manager,,
95974,Technical Specialist,,
95966,Manager - Roaming Test,,
95963,Junior Accountant,,
95957,Credit Analyst,,
95956,Lead Agriculture Economist,,
95953,"team Lead, Innovation System Manager (ISM)",,
95950,Security Operations Supervisor,,
95949,Inventory Controller,,
95945,Security and Safety Manager,,
95943,Site Engineer,,
95941,Online Representative,,
95937,Real Estate Manager,,
95935,Business Development Officer,,
95934,PopCorn / Ice Cream Maker,,
95933,Real Estate Agent,,
95932,Brand Manager,,
95931,Sales and Admin Officer,,
95930,Head Nurse,,
95929,Content Curator / Narrator,,
95927,Graphic Designer,,
95926,Videographer,,
95922,Video Editor,,
95921,Administrative Officer (Female),,
95900,Lead Agriculture Economist,,
95899,Customer Service Representative,,
95794,Account Officer,,
95772,Chief Field Operations P5,,
95722,Sales Representative,,
95717,Recruitment Business Development Officer,,
95715,Creative Designer,,
95704,Web and Graphic Designer,,
95703,Pet Handler,,
95700,Sales Executive,,
95689,"Team Lead, Innovation System Manager (ISM)",,
95681,Science & Mathematics Teacher (Secondary School),,
95668,Chief Information Security Officer,,
95664,Marketing & Brand Executive,,
95657,Project Manager - Nigeria Youth CARE: Collective Action for Religious Engagement,,
95656,Production & HSE Supervisor,,
95634,Male Event Manager,,
95633,Data Entry Officer,,
95632,Experienced Hotel Business Manager,,
95629,Projectionist,,
95626,truck Driver,,
95625,Invoicing Clerk,,
95624,Security Operations Manager,,
95623,Executive Assistant,,
95621,Logistics Officer,,
95620,Melter,,
95618,Project Manager - Nigeria Youth CARE (Collective Action for Religious Engagement),,
95616,Female Front Desk & Sales Administrator,,
95611,Marketer,,
95610,Woodwork Machinist,,
95607,Sales Representative,,
95606,Educational Sales Representative,,
95605,Sales Account Manager,,
95604,Sales Manager,,
95603,Personnel Officer,,
95602,Assistant Accountant,,
95598,Fleet Dispatcher,,
95594,"State Technical Assistant, TB/HIV Integrated Project",,
95592,Security and Safety Manager,,
95582,Logistics Officer-Damboa,,
95580,Medical Doctor- Damboa,,
95579,Logistics Officer-Maiduguri,,
95577,Medical Supervisor- Damboa,,
95573,Book Ghostwriter (Remote),,
95571,Business Support Assistant SSA3 (Scope Data),,
95569,Sewing Machinist (Tailor),,
95563,Technical Associate - Clinical Services,,
95558,SMC LGA Field Officer,,
95554,Security Officer,,
95544,Sales Executives,,
95542,Sales Account Manager,,
95541,Operations Supervisor,,
95540,Payroll Manager,,
95539,Internal Control & Compliance Specialist,,
95538,Strategic Healthcare Business Development Manager (Grants and High-Level Growth),,
95537,"Nasarawa Private Sector Advisor, Nigeria PMI-S",,
95534,Customer Engagement Officer,,
95533,Medical Billing Officer,,
95526,B2B Corporate Sales Field Officer,,
95524,IT Coordinator,,
95521,Issue Resolution Officer,,
95518,Administrative Assistant,,
95516,Customer Care Executive,,
95507,Operations Manager - Transforming Lives through Nutrition,,
95491,Secretary / typist,,
95490,CNC Operator,,
95488,Senior Operator (Mould Operator),,
95487,Senior Welder,,
95486,Partnership and Program Quality Specialist,,
95478,Bookshop Attendant,,
95477,Internal Control & Compliance Specialist,,
95476,Business Development Manager,,
95475,English Language teacher,,
95473,Assistant Class teacher,,
95466,Media and Communication Manager,,
95463,Full Stack Developer,,
95462,Medical Doctor,,
95456,Account Officer,,
95451,Financial Sales Advisor,,
95447,Collection Specialist,,
95445,Managing Director,,
95444,teeming Crane Senior Operator,,
95443,Main Pulpit Operator,,
95440,Medical Officer,,
95439,Geography teacher,,
95421,Resturant Manager,,
95418,Auditor,,
95405,Sales/Marketing Officer,,
95402,Company Secretary,,
95401,Fertility Nurse Trainee,,
95399,Clerks of Work,,
95398,Accountant,,
95396,Facility Manager,,
95390,Accountant / Audit Personnel,,
95386,Logistics Manager,,
95384,Associate Partner (Corporate Finance & Capital Markets),,
95379,Human Capital Associate,,
95369,Capacity Building Intern,,
95359,Fashion Social Media Manager,,
95358,Driver,,
95356,"Trainee Associate, Project Management",,
95349,Network & Security Engineer,,
95348,Pastry Assistant,,
95347,Project Development and Reporting Officer (P2),,
95345,Account Officer,,
95343,Business Development Officer,,
95342,Access Control Operators,,
95339,Key Account Manager,,
95335,teamer / Ladle Man,,
95331,Human Resources Officer,,
95328,Capacity Building Intern,,
95327,Area Manager - Pharma Sales & Marketing,,
95323,Female Supervisor,,
95318,Administrative / Operations Assistant,,
95316,Restaurant / Lounge Manager,,
95314,Lounge / Restaurant Assistant Manager,,
95309,Workshop Manager - Automobile,,
95307,Electric Overhead traveling Crane Operator,,
95301,Internal Control Officer,,
95291,Finance Consultant,,
95290,Fashion Consultant,,
95289,Social Media Manager,,
95286,Facility Manager (Corper Intern),,
95282,Resturant Manager,,
95278,Marketing / Social Media Manager,,
95277,"Lead, It Infrastructure Presales Engineer",,
95276,treasury Manager,,
95275,Documentation Officer (Intern),,
95273,Company Secretary,,
95272,Driver,,
95268,Chartered Accountant/Manager,,
95267,Procurement Manager,,
95264,Shell Graduate Programme - Post NYSC,,
95262,Salon Manager,,
95260,Procurement Officer,,
95259,Legal Specialist,,
95233,Radiogrpaher,,
95159,Office Administrator,,
95084,Accountant,,
95081,Sales Representative,,
95080,Dispatch Rider,,
95075,Access Control Operator,,
95074,AGM Brand and Marketing Personnel,,
95073,Business Development Officer,,
95072,Financial Controller,,
95071,Business Development Executive,,
95070,DevOps Engineer,,
95051,Sales Representative,,
95048,Fellowship,,
95045,Manager,,
95039,Lecturer I - Anatomy,,
95035,Senior Lecturer - Anatomy,,
95031,Field Assistants (Volunteer),,
95028,Program Assistant,,
95027,Female Front Desk Executive,,
95026,Lecturer II- Anatomy,,
95020,Content Editor and Virtual Assistant,,
95019,State Clinical Mentor,,
95018,Technical Logistics Manager,,
95014,Associate Professor / Reader - Anatomy,,
95013,Sales Consultant,,
95010,Quantity Surveyor,,
94994,,,
94993,"Associate Director, technical Procurement",,
94991,Book Salesperson,,
94984,NYSC trainee - Finance,,
94983,"Diversity, Equity and Inclusion Expert",,
94982,Monitoring Evaluation and Learning (MERL) Expert,,
94981,MHPSS Psychologist,,
94980,Bar Manager,,
94979,"Backend Engineer, DotNet (Core Banking Systems)",,
94978,Solar Panel Installer,,
94977,Electrician,,
94974,C-Level Executive Assistant,,
94973,Graphic Designer,,
94970,Backend Engineer (Dotnet) - Business / Merchant Solutions,,
94969,Senior Software Quality Assurance Engineer,,
94968,Senior Design Engineer - Electrical,,
94967,Cashier,,
94965,It Faculty Cum tutor / trainer in Software Programs,,
